RadixSort
Elements, Best, Worst, Average
462, 2153.457031, 2076.521729, 724.206177
463, 2632.485840, 2612.572021, 879.460632
464, 2310.998535, 2352.087158, 755.056030
465, 2086.529785, 2127.688965, 753.005615
466, 2258.803223, 2197.658691, 740.990540
467, 2468.890137, 2518.655762, 903.959106
468, 2552.948975, 2475.465576, 839.665894
469, 2063.304932, 2053.206543, 693.746643
470, 2132.980469, 2222.510742, 768.434692
471, 2666.198242, 2596.230957, 892.423462
472, 2458.859863, 2278.252930, 797.932312
473, 2565.596191, 2409.745361, 849.443237
474, 2317.679688, 2252.024414, 759.434326
475, 2329.577637, 2255.282471, 758.343445
476, 2168.767822, 2168.218262, 723.894409
477, 2277.776855, 2387.451660, 802.439453
478, 2297.627686, 2247.725098, 741.343872
479, 2327.452637, 2456.892578, 725.214417
480, 2094.975098, 2109.409180, 721.711426
481, 2063.857666, 2063.131104, 701.551147
482, 2383.045654, 2475.803223, 838.715149
483, 2260.034668, 2261.760254, 732.831482
484, 2148.663574, 2142.885986, 724.093140
485, 2338.976318, 2232.938721, 817.259277
486, 2409.057373, 2371.323730, 872.276001
487, 2300.805420, 2352.062500, 779.197632
488, 2339.110352, 2267.696045, 750.889771
489, 2217.681152, 2365.629639, 819.848938
490, 2678.248047, 2636.362793, 863.864868
491, 2445.885010, 2479.736328, 798.826538
492, 2494.868408, 2376.233643, 793.352661
493, 2424.256836, 2429.083252, 863.985229
494, 2222.245605, 2199.828369, 728.738464
495, 2156.304688, 2143.532715, 720.543823
496, 2217.130371, 2252.903320, 743.124390
497, 2123.393066, 2131.260254, 719.872437
498, 2121.249512, 2121.785889, 725.207275
499, 2129.155029, 2129.638672, 717.740723
