HeapSort
Elements, Best, Worst, Average
346, 3223.441650, 2763.782715, 2798.041748
347, 3204.693848, 2775.258301, 2794.754150
348, 3203.379150, 2776.885986, 2810.555176
349, 3217.277832, 2789.378662, 2816.295410
350, 3223.927979, 2798.607910, 2870.879639
351, 3236.982910, 2810.500732, 2866.508057
352, 3238.818359, 2809.370117, 2849.330811
353, 3241.861816, 2837.547119, 2866.153320
354, 3266.756348, 2837.874756, 2868.495605
355, 3268.295654, 2846.107422, 2872.819580
356, 3286.939941, 2853.550781, 2880.092041
357, 3310.983887, 2854.225098, 2898.259277
358, 3343.428467, 2880.442383, 2992.095703
359, 3332.522705, 2885.794189, 2906.759521
360, 3340.062012, 2895.269287, 2916.375732
361, 3350.386230, 2900.177002, 2918.887451
362, 3361.838379, 2915.937744, 2951.908691
363, 3404.763672, 2924.153809, 2946.760742
364, 3384.645996, 2944.075195, 2974.775879
365, 3422.524170, 2952.007568, 2992.487793
366, 3413.812500, 2974.170898, 2999.218994
367, 3422.360840, 2979.297119, 3017.802002
368, 3427.255859, 3013.169678, 3085.100098
369, 3430.655518, 2997.316895, 3009.170166
370, 3482.775391, 3007.101807, 3033.466797
371, 3448.587402, 3073.770020, 3120.986816
372, 3733.738770, 3223.627197, 3398.218750
373, 3501.673828, 3046.702881, 3068.971680
374, 3489.167480, 3038.910156, 3091.667236
375, 3678.566895, 3112.891113, 3066.536621
376, 3517.716797, 3047.789063, 3058.513672
377, 3533.052002, 3109.698730, 3099.731445
378, 3534.324951, 3076.360107, 3125.803223
379, 3782.762451, 3069.895996, 3158.250244
380, 3599.716309, 3119.739746, 3140.025146
381, 3579.071533, 3100.663818, 3146.952637
382, 3788.747314, 3267.646240, 3346.045410
383, 3599.074707, 3163.174561, 3172.854492
384, 3610.517578, 3140.277588, 3144.045410
385, 3601.082031, 3143.307861, 3210.044434
386, 3617.238281, 3183.370605, 3214.764404
387, 3630.773926, 3211.626709, 3215.996338
388, 3662.707031, 3196.342529, 3189.079590
389, 3698.340576, 3378.884033, 3424.507813
390, 3691.703857, 3366.958252, 3453.391113
391, 4017.980469, 3437.225830, 3455.479004
392, 3728.038330, 3212.122559, 3293.977783
393, 3750.774170, 3248.592285, 3283.407715
394, 3725.057373, 3230.149170, 3270.710938
395, 3753.025879, 3267.055176, 3325.461426
396, 3742.143066, 3251.845459, 3304.636230
397, 3771.824219, 3253.924805, 3376.323486
