QuickSort
Elements, Best, Worst, Average
344, 37747.785156, 24625.355469, 1925.377563
345, 37786.570313, 24698.527344, 1992.647705
346, 38185.238281, 24803.074219, 1968.424561
347, 38287.511719, 24878.927734, 1969.432373
348, 38390.882813, 25019.521484, 1993.513062
349, 39027.410156, 25179.361328, 1939.831299
350, 38880.691406, 25300.515625, 2004.643188
351, 39133.359375, 25478.839844, 2124.234131
352, 39436.824219, 25632.285156, 2049.753418
353, 39655.382813, 25796.589844, 2150.055420
354, 40102.644531, 25945.009766, 2298.985596
355, 40030.132813, 26104.310547, 2115.068604
356, 40238.304688, 26186.683594, 2010.266846
357, 40530.675781, 26387.855469, 2080.896729
358, 41988.128906, 26784.015625, 2229.479736
359, 41176.976563, 26666.011719, 2142.687988
360, 41847.132813, 26773.218750, 2213.878906
361, 41479.851563, 27007.003906, 2124.737793
362, 41859.335938, 27342.818359, 2022.443726
363, 42181.714844, 27585.125000, 2064.494385
364, 42165.218750, 27329.312500, 2062.429443
365, 42306.671875, 27512.162109, 2040.842773
366, 42408.605469, 27866.166016, 2280.154297
367, 43181.757813, 27914.546875, 2266.835449
368, 43034.367188, 27934.724609, 2227.893799
369, 43167.828125, 28510.222656, 2219.399414
370, 43365.210938, 28348.003906, 2212.290039
371, 43753.964844, 28439.458984, 2340.828857
372, 43913.777344, 28572.625000, 2329.462646
373, 44219.996094, 28740.980469, 2250.816162
374, 44431.976563, 28882.578125, 2224.571533
375, 44697.746094, 29053.488281, 2280.197021
376, 45044.085938, 29287.941406, 2259.999756
377, 45032.531250, 29426.083984, 2284.950195
378, 45351.203125, 29458.015625, 2169.905029
379, 45751.710938, 29607.818359, 2270.330566
380, 46310.105469, 30239.582031, 2303.793457
381, 46727.226563, 30105.667969, 2181.819580
382, 46365.480469, 30177.447266, 2197.922119
383, 46594.398438, 30275.583984, 2271.372559
384, 46770.460938, 30509.996094, 2266.947266
385, 47122.867188, 30593.582031, 2303.064697
386, 47420.117188, 30833.097656, 2450.986572
387, 47484.941406, 30947.050781, 2357.368652
388, 47848.164063, 31142.425781, 2380.856934
389, 48125.515625, 31357.515625, 2366.425781
390, 48546.500000, 31452.558594, 2434.002686
391, 48857.644531, 31762.865234, 2351.550293
392, 48994.625000, 31853.416016, 2431.085205
393, 49371.414063, 32044.214844, 2493.778564
394, 49728.382813, 32207.609375, 2432.677734
395, 49809.957031, 32158.421875, 2435.347656
396, 49922.203125, 32273.421875, 2385.344971
397, 50041.863281, 32716.103516, 2432.834473
398, 50406.718750, 32791.976563, 2371.973877
399, 50564.617188, 33286.351563, 2444.847168
400, 50821.535156, 33102.382813, 2527.674561
401, 51368.792969, 33261.617188, 2505.297363
402, 51513.027344, 33526.152344, 2626.579834
403, 52209.890625, 33528.664063, 2416.748047
404, 52060.687500, 33850.617188, 2467.594971
405, 52114.523438, 34086.289063, 2462.739258
406, 52622.148438, 34155.199219, 2555.303711
407, 52690.207031, 34513.140625, 2594.180176
408, 52984.113281, 34570.882813, 2575.008301
409, 53417.070313, 34607.179688, 2712.150879
410, 53498.281250, 34878.218750, 2598.455078
411, 53570.574219, 34956.242188, 2573.885254
412, 53794.375000, 35023.703125, 2658.828613
413, 54232.750000, 35298.230469, 2551.612793
414, 54678.769531, 35515.683594, 2697.990967
415, 55027.476563, 35615.617188, 2794.239014
416, 55053.667969, 35802.890625, 2679.743652
417, 55243.429688, 35876.507813, 2701.454346
418, 55380.699219, 36178.976563, 2629.305420
419, 55645.804688, 36392.175781, 2648.100342
420, 56093.414063, 36490.898438, 2782.930176
421, 56853.500000, 37190.519531, 2769.673340
422, 56865.988281, 36831.011719, 2751.287109
423, 57088.011719, 37092.375000, 2685.118652
424, 57206.617188, 37323.269531, 2724.242188
425, 57547.011719, 37346.398438, 2750.034180
426, 59905.980469, 38862.914063, 2859.383301
427, 58256.562500, 38667.257813, 2738.568359
428, 58352.687500, 37929.152344, 2823.437012
